user_id	commet-number	song-id
56475954	20	['93317', '93317', '93317', '93317', '229813', '247592', '191684', '191692', '298037', '298188', '298188', '26075497', '307736', '327251', '327893', '327893', '327901', '371353', '390542', '390923']
7839635	16	['205462', '213049', '215440', '29819423', '360822', '360822', '26429049', '255227', '156216', '298188', '298188', '308185', '308185', '327604', '29378494', '29378494']
13979389	61	['29750104', '62523', '62523', '28914790', '74456', '193123', '33737193', '524152935', '28306456', '28306456', '28306456', '29369002', '33252417', '110051', '110051', '110051', '110051', '528478574', '136042', '357223', '357223', '247446', '28406386', '254970', '363490', '363509', '363517', '862902567', '435288250', '435288250', '151452', '555542671', '26600687', '165233', '170594', '170594', '170594', '167629', '167629', '31563723', '191234', '26418530', '27876814', '196419', '203637', '203637', '298188', '298188', '316727', '319348', '319348', '332711', '332711', '562675516', '28009732', '460112937', '4877240', '28695202', '461507117', '30031031', '480583376']
115990271	18	['28690134', '28690147', '28690161', '28690160', '28690174', '28690245', '28690265', '28690278', '28690306', '28690318', '28690317', '28690335', '28690366', '28690367', '28690378', '28690393', '28690402', '28727132']
263108481	40	['28690175', '28690220', '28690243', '28690244', '28690248', '28690251', '28690249', '28690256', '28690258', '28690260', '28690264', '28690265', '28690270', '28690410', '28690273', '28690276', '28690277', '28690274', '28690281', '28690271', '28690284', '28690282', '28690289', '28690291', '28690293', '28690295', '28690298', '28690302', '28690303', '28690304', '28690305', '28690311', '28690310', '28690312', '28690313', '28690314', '28690315', '28690318', '28690320', '28690317']
477367697	23	['26599393', '28690135', '28690162', '28690244', '28690260', '28690265', '28690276', '28690278', '28690289', '28690295', '28690304', '28690307', '28690315', '28690323', '28690345', '28690347', '28690346', '28690350', '28690356', '28690357', '297395', '297395', '530801770']
75301136	17	['28690177', '28690226', '28690237', '28690239', '28690258', '28690261', '28690265', '28690268', '28690270', '28690273', '28690279', '28690281', '28690271', '28690272', '28690289', '28690298', '28690299']
119663487	37	['28690106', '28690131', '28690138', '28690223', '28690222', '28690239', '28690246', '28690250', '28690255', '28690263', '28690264', '28690265', '28690303', '28690304', '28690307', '28690319', '28690327', '28690331', '28690339', '28690338', '28690341', '28690342', '28690347', '28690346', '28690348', '28690349', '28690352', '28690362', '28690367', '28690373', '28690372', '28690378', '28690382', '28690383', '28690380', '28690404', '507192469']
399444338	25	['28690096', '28690110', '28690150', '28690219', '28690223', '28690222', '28690237', '28690239', '28690244', '28690249', '28690261', '28690265', '28690268', '28690410', '28690303', '28690312', '28690330', '28690346', '28690348', '28690357', '28690364', '28690364', '28690384', '28690398', '28690402']
100840042	10	['28690258', '28690259', '28690265', '28690267', '28690410', '28690277', '28690279', '28690271', '28690269', '28690303']
354237325	14	['28690113', '28690111', '28690131', '28690129', '28690141', '28690159', '28690180', '28690226', '28690222', '28690235', '28690265', '28690308', '28690310', '28690315']
51174835	44	['28690129', '28690136', '28690138', '28690141', '28690145', '28690161', '28690162', '28690173', '28690172', '28690182', '28690234', '28690221', '28690236', '28690237', '28690246', '28690251', '28690256', '28690259', '28690260', '28690265', '28690268', '28690270', '28690410', '28690274', '28690279', '28690275', '28690287', '28690293', '28690304', '28690308', '28690313', '28690315', '28690329', '28690362', '28690364', '28690364', '28690373', '28690375', '28690371', '28690377', '28690382', '28690380', '28690404', '28690386']
67613193	57	['26207289', '25657405', '27770846', '491294353', '36198490', '36199462', '90073', '94450', '28193394', '250021', '514701444', '33705395', '27770633', '571994434', '571994434', '574648203', '273413', '276436', '26112691', '365823', '154355', '29783205', '29783205', '1295157246', '28288502', '189832', '298659', '38853654', '38853654', '298547', '38853654', '298659', '27514368', '306871', '306868', '27534044', '27534044', '32217106', '316265', '316823', '482796348', '319272', '319272', '319272', '319272', '319272', '29777039', '29357090', '534541399', '534540385', '534541398', '370550', '370550', '26326396', '384597', '534059580', '33920653']
97247192	16	['468513041', '556065288', '184849', '319272', '319272', '319272', '319272', '319272', '409031376', '573421174', '573419360', '573415913', '518830329', '573421174', '30814210', '573421174']
1406908675	14	['208201', '34125584', '34125584', '25911740', '29498585', '29498590', '384398', '319272', '319272', '319272', '319272', '319272', '25911740', '419485664']
293733759	43	['65910', '65910', '535916261', '98448', '95754', '106013', '33715399', '33715399', '33715399', '117557', '117557', '138173', '138200', '138200', '35040391', '26165912', '35040391', '26165912', '26165912', '141692', '141692', '179294', '189166', '189166', '189166', '193375', '28219511', '310831', '310831', '310831', '28219511', '28219511', '310831', '319272', '319272', '319272', '319272', '319272', '332184', '333316', '4912992', '4912992', '4912992']
10785520	25	['32334581', '32334582', '422094333', '422094333', '28188703', '28188704', '343189', '39442013', '39442013', '34187046', '26276438', '39442013', '253288', '361129', '41642135', '40249905', '256074', '30245119', '35447020', '36897814', '34364522', '318435', '419375659', '36895370', '355358']
92247921	22	['4872973', '4872974', '209479', '415090014', '41655248', '40249905', '36471726', '366464', '28830389', '407039180', '32845261', '429460491', '32845581', '26830560', '417247442', '417247442', '370088', '32217063', '32217063', '399354780', '399354780', '31149907']
50861059	13	['41655248', '40249905', '33850595', '34376504', '31149333', '1234349', '1234360', '1234381', '1234565', '1234585', '1234621', '1234621', '1234585']
30684482	14	['454995845', '454996758', '119938', '530988874', '405987334', '41655248', '41653636', '40249905', '40021541', '31544001', '27496059', '32548695', '34828947', '34144642']
373069899	16	['34167156', '34167156', '117151', '117151', '117151', '117151', '166354', '300140', '300798', '299520', '299520', '308326', '308387', '308387', '319201', '92349']
121133309	19	['344342', '66798', '216971', '216971', '216971', '216915', '216914', '216971', '33252984', '116917', '130042', '27506646', '25642795', '187478', '28853346', '546715065', '546715065', '189075', '92349']
77887468	49	['62617', '79113', '28884189', '29378494', '29343351', '186551', '26075336', '186471', '187055', '187309', '186894', '29343351', '186471', '187055', '29343391', '186894', '187001', '187055', '186894', '186471', '28442688', '189050', '26620789', '29378494', '188795', '186756', '186533', '186551', '26620789', '186566', '187309', '187055', '186471', '187001', '187055', '187063', '187070', '187055', '187414', '187530', '186471', '189064', '189050', '189071', '189046', '92349', '189118', '28445138', '187001']
479830873	23	['213377', '531252173', '357067', '233426', '162100', '162100', '162100', '516321036', '191124', '387643', '297796', '304197', '304200', '304200', '304197', '308358', '308358', '323756', '327551', '327551', '380889', '387643', '387643']
123704858	22	['541223985', '26494545', '1294924084', '489770069', '518894665', '518894665', '862102971', '455542059', '1294889112', '1294889442', '574928482', '865048204', '863515827', '255720', '474567580', '482633715', '548649162', '548651148', '548651148', '1293905701', '28785310', '28785310']
122183767	41	['33735387', '455502336', '41665531', '41665535', '41665538', '41664600', '41640979', '92030', '34922373', '95770', '106918', '546189167', '546189167', '31168542', '155772', '169115', '177448', '178787', '178787', '178787', '449577307', '190216', '190506', '297472', '334916', '334916', '27725324', '369391', '370082', '369940', '399405159', '515455677', '385984', '385984', '29819572', '28095533', '28095529', '29844669', '29844674', '27514850', '27514850']
109581286	35	['196898', '196898', '98021', '106767', '5230972', '106767', '107186', '106809', '107047', '106767', '107186', '107273', '5230972', '106809', '265209', '265209', '279470', '279470', '62177', '28776360', '28776359', '28776360', '28776359', '27725316', '27725320', '27725321', '27725324', '332796', '332799', '332896', '332896', '259520', '259459', '378604', '385728']
7278361	11	['206944', '206944', '206944', '130132', '29567201', '29567202', '4873673', '169348', '297879', '387713', '39637835']
1919075	16	['206923', '25641451', '350143', '77177', '77177', '77595', '77177', '30798331', '5239274', '26523121', '29567202', '4873673', '296762', '297879', '340950', '491249597']
86332767	22	['5260954', '208222', '473759832', '102610', '106795', '225566', '29567202', '363536', '277889', '278646', '278646', '129327', '32337374', '32337374', '32337344', '298200', '298220', '298223', '317786', '318310', '31134304', '28872556']
310097250	12	['205343', '205343', '477992488', '473573695', '363359', '276060', '26898029', '168122', '523627879', '26830685', '509420744', '5230492']
133190697	10	['106145', '399412007', '523627878', '523627879', '523627881', '523627882', '523627886', '526468329', '34228175', '34228175']
122593667	10	['543798298', '34040736', '34040736', '34040736', '34040736', '31384772', '187747', '187747', '187747', '187747']
47831178	16	['90073', '25694580', '25694580', '94842', '95003', '95003', '33004621', '28315262', '156998', '368716', '28908049', '31256800', '384525', '384521', '531777631', '391695']
293651646	20	['29843770', '5284143', '349542', '349542', '349542', '5284143', '25694580', '25694580', '111436', '109808', '110116', '110355', '110390', '158038', '158038', '170529', '195428', '417908891', '390364', '390364']
50435881	25	['205510', '5247467', '25694566', '25694580', '25694580', '94790', '354093', '120052', '252155', '1984094', '30780115', '368801', '368798', '368808', '510867295', '510867382', '492156388', '34182243', '387505', '387633', '387644', '507104754', '29098997', '27533143', '391415']
2628611	39	['170994', '170994', '170994', '170994', '29339557', '93811', '25694580', '94659', '94659', '25694580', '94835', '94850', '4877969', '4877980', '484311567', '25727112', '484805932', '135166', '253273', '32897766', '32897766', '366939', '33887638', '170970', '308211', '308222', '316422', '336049', '28710533', '28830085', '372352', '406347514', '372995', '373218', '373007', '373007', '373011', '373031', '385829']
37989998	18	['426026837', '544002044', '499961082', '488064086', '529862975', '466680110', '487279939', '451416395', '485288028', '29803969', '29803973', '29808725', '29808737', '29803968', '29808725', '29803973', '29803977', '468815552']
1352766927	17	['27501572', '27501579', '110945', '110945', '89238', '89238', '451279121', '451279121', '451279121', '451279121', '451279121', '156953', '156953', '526464293', '1294924041', '1296583292', '191252']
271891738	17	['351064', '351999', '110859', '28458002', '28458002', '28458002', '28458002', '89238', '89039', '89153', '89170', '89238', '409872640', '300158', '299460', '316433', '29772574']
48273108	10	['512063278', '512063278', '138260', '177607', '193444', '195322', '394503', '315160', '315183', '385874']
